"venue_id","date","hour","checkin_count","unique_users","top_genre"
"84253fee-11ca-4de1-8e97-7afa126c96ce","2025-08-15","16","196","350","electronica"
"59ff8dbd-4f1a-42ae-be2c-1b8a0a100207","2025-11-09","10","462","17","reggaeton"
"71334603-73b5-4d37-8f5b-ac4c3b144583","2026-04-14","4","87","67","indie"
"f7bc7bb5-540c-487a-bd6b-62b600f92a14","2026-01-21","17","336","175","jazz"
"f17f1dd0-ffe3-4fd1-acd4-338040ee2be4","2025-08-06","0","426","477","techno"
"7ca898ab-746b-47f8-bea1-ce2ede3f7d7b","2026-04-19","6","4","354","rock"
"a00c811a-529e-4853-9f4b-1c1449a862f3","2025-08-16","2","232","243","pop"
"0b3f86de-3992-4261-acc0-7b2099e8dac7","2025-07-06","13","265","306","electronica"
"3b0c3ca3-45e6-4085-9375-a5b8f972312c","2026-03-13","19","471","266","reggaeton"
"51c40eef-6da7-4281-a0bd-3939afb65c57","2026-05-07","0","336","471","indie"
"a494f064-640b-455c-9567-b63f7e972b23","2026-01-04","17","211","462","jazz"
"14bf7d9c-c79d-47f0-b625-f5878bc0471b","2025-06-19","23","476","0","techno"
"c7a09f00-a76e-4761-8961-44592f741a93","2026-01-18","22","91","361","rock"
"837c6d9b-d3df-4df2-8463-622497cde249","2025-06-26","21","79","195","pop"
"6dbf465b-8329-4af0-b184-f87f41625d90","2025-06-13","15","288","176","electronica"
"f773146a-0fea-47a4-982d-404df0dde2f9","2025-08-20","4","490","237","reggaeton"
"cd084569-c944-4655-924d-a7f38d17f586","2026-01-22","1","408","328","indie"
"f4b723f1-c70f-4ed5-a545-793089942193","2025-10-25","14","474","485","jazz"
"11ab41d7-d238-400f-a99e-96bf67e1b31f","2026-03-24","20","378","76","techno"
"7b0291a9-68bd-45f9-9630-2af8c0b54e34","2025-09-18","12","176","280","rock"
"ede2b301-0f2d-4f11-8ac0-b51c9a8859a8","2025-12-03","22","20","487","pop"
"f53674fb-f9a8-4f25-a31e-18fc82ff861b","2025-12-28","1","361","330","electronica"
"34d02c94-850e-4e94-bb51-b9f5c947a01e","2025-11-15","5","441","149","reggaeton"
"2f44f12d-f849-40e2-bec8-b3939dea96fe","2025-07-21","20","116","287","indie"
"af715da2-5c2c-496f-b2b8-5a5e6b434238","2026-02-21","11","378","9","jazz"
"31bc96bf-2089-442a-add8-655fe9f4c31c","2025-12-03","10","69","319","techno"
"be4fe0b0-ad7e-4ef7-9a68-6cb31dcd0d86","2026-02-11","0","209","385","rock"
"6b5df25e-5b3c-476c-bf7e-3f939c6a8037","2025-09-26","13","18","81","pop"
"01f6a167-5e0e-4144-b6da-9048104f9854","2025-09-06","6","83","128","electronica"
"92285420-3ec9-4a6f-af9a-a68e30564023","2026-05-04","22","25","131","reggaeton"
"cccb21c0-ccac-4a13-9735-e4195cc3ac4d","2026-02-24","7","384","113","indie"
"f474bcc8-f257-49ba-ad8a-692d16c69fa4","2025-09-09","18","84","224","jazz"
"4a08bd30-064e-4da4-8c22-add16299a90e","2026-04-28","10","237","489","techno"
"98c0d7af-c3c7-4e42-86b5-77fdbd1ba3bf","2026-02-14","5","299","495","rock"
"6e9d88ec-ece6-46dc-b093-a4576ff3801b","2025-06-30","6","125","281","pop"
"3213df42-3810-47e9-aa77-526d14438ed7","2026-02-02","17","344","153","electronica"
"7289197f-b9e2-4850-be66-efd1d0cd075b","2026-03-19","0","214","414","reggaeton"
"8624a660-d92b-42fd-984f-9f8b79655d89","2026-04-06","16","383","290","indie"
"4ea3f17e-3b29-4475-93c7-31f4ad7c1f6e","2026-05-21","8","403","331","jazz"
"e88c442d-7c20-4ae3-a07f-61d8f887583e","2026-05-26","3","257","52","techno"
"41630fdc-2069-4fb9-8e06-f30a3f935a8b","2026-01-01","8","13","396","rock"
"0d38904f-0a15-4ca6-bbda-9962a52a054c","2025-10-09","9","252","146","pop"
"3feb639a-0e77-469b-bffd-bb9ac6155ca7","2026-04-25","17","52","114","electronica"
"1fa22141-0fb3-4667-aabb-89fb7bc7ed05","2025-06-10","23","483","482","reggaeton"
"6561d0f4-4b65-4160-81fc-28378407c22f","2026-03-27","17","422","16","indie"
"b11e7983-6cfd-423b-b8f1-a38d9e099101","2025-07-14","23","342","368","jazz"
"aaf49a7e-5e43-4019-b29b-4b300e6bfdb5","2026-04-12","13","492","12","techno"
"c5e6146a-546c-44c2-a6b8-5039768e81fd","2025-09-28","1","419","402","rock"
"71f3fda6-847c-4065-911f-721b87d1dc02","2026-02-06","3","412","16","pop"
"f7c9cc5e-77b2-442b-97e3-070d69960937","2026-05-06","9","103","326","electronica"
"febb237f-51bc-4a37-8b8f-d0aa09dd4dce","2026-03-19","20","421","282","reggaeton"
"3385d9ae-611c-4773-a5f6-d2837d28ba1f","2025-12-06","5","472","299","indie"
"f2337df2-2bb9-401f-8ee3-d505a70ece6a","2025-12-14","20","335","222","jazz"
"d7cabebc-996f-403e-b037-5a09e75c27ab","2025-10-12","21","399","493","techno"
"8ab4f087-405f-4ad4-978b-12f5331db8ad","2025-08-18","17","21","42","rock"
"afb895f2-36f4-4bac-bd6e-97adeae196a7","2025-10-17","9","402","93","pop"
"27cd0e07-54d6-4275-9b0b-cf32daa53697","2026-05-30","18","404","413","electronica"
"80497675-28fd-482c-b6d7-0215de6bc300","2026-02-17","13","272","325","reggaeton"
"e3c6ebf6-ee59-4b77-a3f5-3e06fd884c9c","2026-04-13","9","321","236","indie"
"f300dbe2-d878-460c-8c03-13f6dcdd30c8","2026-05-14","2","379","278","jazz"
"392be59b-1985-4904-956a-e8c62ac1efdc","2026-02-22","10","405","341","techno"
"8de87fb0-0cf4-4ea9-8f7a-791e9a6ed859","2025-10-21","19","448","392","rock"
"184bfbed-479a-4346-aee8-ce2b85843337","2026-03-28","13","323","121","pop"
"05ab704b-8376-41c5-8af6-faee01a6d46d","2025-09-10","7","115","114","electronica"
"5635f419-26b1-4796-9f63-52a8dd8f8a97","2025-11-28","21","433","77","reggaeton"
"5097abc4-e6ab-4e07-8eff-cd7508d911cc","2026-04-07","14","427","238","indie"
"2c1de81b-c6f7-4817-9f66-4dbfa60c7d6e","2025-12-27","11","261","271","jazz"
"21d477b0-9cf4-49d6-8fdb-22cfcb92bf6c","2025-12-06","18","340","42","techno"
"dc78db8c-cb79-4da2-b17f-f512cb15c83b","2025-10-15","10","313","208","rock"
"433a6703-2ac0-4e0f-abe5-8dbd66922a6c","2026-03-07","17","340","244","pop"
"cf5fe24f-4069-4f97-94c9-ec18ec85981b","2026-05-14","10","174","354","electronica"
"93c749c7-6292-4101-9965-2df412b11ffd","2025-06-07","8","384","207","reggaeton"
"2c7128a9-f47f-4560-bc7b-ae0b5df23007","2025-11-02","12","5","302","indie"
"1b88fbfc-35d3-4ae0-838b-d8cd2022c282","2025-08-24","10","213","123","jazz"
"65474bbd-fbae-4413-a110-c5ddca67c914","2026-01-04","8","46","72","techno"
"62054c44-db86-41ce-944e-98fe9db6b827","2025-07-12","0","479","291","rock"
"53c21dce-56bf-4824-b0a6-c4e0d8c5d555","2026-02-04","18","338","461","pop"
"9f579b67-86d8-4616-b03d-be07da1cbbf7","2026-05-03","6","245","245","electronica"
"3b563270-89d7-4c03-b962-a26a079df16d","2025-08-11","12","162","210","reggaeton"
"e164f9cf-7363-41c6-b89d-f27441c460a9","2025-12-30","20","371","159","indie"
"28bb7dbf-3c9f-42a1-97e4-ed389ac9fbcb","2025-11-07","15","67","306","jazz"
"4abc03b7-0f1f-4bdf-9939-7ff6b4667a3d","2025-09-01","9","434","276","techno"
"705d9b69-c1b2-491d-bcc2-3d670a8a02f2","2026-01-25","19","495","351","rock"
"de132b98-f750-4eec-b46d-253ce1b6fb56","2025-07-16","14","121","411","pop"
"fd648b59-3f1f-46d9-944e-bb0d7f4a09b8","2025-08-29","17","453","315","electronica"
"d41cbfbe-3b30-4888-bc7e-2b3dfb6e7228","2026-03-08","6","99","221","reggaeton"
"2edf46e5-fcf6-4e78-8280-8343fe0a46c7","2026-02-17","7","237","459","indie"
"3355e1c9-be57-40c9-bf94-3ababa89f06f","2026-05-12","20","253","191","jazz"
